"","codocorren","data","hora","mes","diaSemana","tipo","viaA","viaB","tipoenvolv","tipoAutomo","genero","idade","embriagado","vitima","obito","habilitado","ciclo","pavimentac","viaACod","viaATotal","viaAFxRola","viaBCod","viaBtotal","viaBFxRola","bairro","zona","longX","latY","intersecao","intersecaoCodA","intersecaoCodB","intersecaolongx","intersecaolaty","intersecaoCiclo"
"3412","2019-905",2019-04-16,"14:40","Abril","terça-feira","engavetamento","R.Alfredo Eicke","","veículo","Automóvel","masc.","23",0,0,0,1,"ciclofaixa","Asfalto",426,"15","11",NA,"","","Barra do Rio","Área Urbana",-48.6802258,-26.89148707,"R.Alfredo Eicke-Av.Irineu Bornhausen",426,161,-48.6795995503119,-26.8915853273054,"ciclofaixa"
"3413","2019-905",2019-04-16,"14:40","Abril","terça-feira","engavetamento","R.Alfredo Eicke","","veículo","Automóvel","masc.","35",0,0,0,1,"ciclofaixa","Asfalto",426,"15","11",NA,"","","Barra do Rio","Área Urbana",-48.6802258,-26.89148707,"R.Alfredo Eicke-Av.Irineu Bornhausen",426,161,-48.6795995503119,-26.8915853273054,"ciclofaixa"
"342","2019-423",2019-02-22,"20:20","Fevereiro","sexta-feira","colisão","Av.Ver.Abrahão João Francisco","R.José Paulo da Silva","veículo","Automóvel","masc.","42",0,1,0,1,"ciclovia","Asfalto",265,"29,4","16,4",374,"9,5","6,5","Carvalho","Área Urbana",-48.66360463,-26.91465239,"R.José Paulo da Silva-Av.Ver.Abrahão João Francisco",374,265,-48.6637359498908,-26.9151116250582,"ciclofaixa"
"3421","2019-423",2019-02-22,"20:20","Fevereiro","sexta-feira","colisão","Av.Ver.Abrahão João Francisco","R.José Paulo da Silva","veículo","Automóvel","fem.","37",0,1,0,1,"ciclovia","Asfalto",265,"29,4","16,4",374,"9,5","6,5","Carvalho","Área Urbana",-48.66360463,-26.91465239,"R.José Paulo da Silva-Av.Ver.Abrahão João Francisco",374,265,-48.6637359498908,-26.9151116250582,"ciclofaixa"
"343","2019-524",2019-03-05,"19:30","Março","terça-feira","abalroamento","Av.Ver.Abrahão João Francisco","","veículo","Automóvel","masc.","45",0,0,0,1,"ciclovia","Asfalto",265,"29,4","16,4",NA,"","","Carvalho","Área Urbana",-48.66742051,-26.91735127,"R.Lauro Coninck-Av.Ver.Abrahão João Francisco",1545,265,-48.6672416839072,-26.9173414063373,"compartilhado"
"3431","2019-524",2019-03-05,"19:30","Março","terça-feira","abalroamento","Av.Ver.Abrahão João Francisco","","veículo","Motocicleta","masc.","31",0,0,0,1,"ciclovia","Asfalto",265,"29,4","16,4",NA,"","","Carvalho","Área Urbana",-48.66742051,-26.91735127,"R.Lauro Coninck-Av.Ver.Abrahão João Francisco",1545,265,-48.6672416839072,-26.9173414063373,"compartilhado"
"344","2019-05",2019-01-02,"14:20","Janeiro","quarta-feira","colisão","Av.Ver.Abrahão João Francisco","","veículo","Automóvel","masc.","19",0,0,0,1,"ciclovia","Asfalto",265,"29,4","16,4",NA,"","","Carvalho","Área Urbana",-48.66130367,-26.9136792,"R.Uruguai-R.Uruguai",266,266,-48.6610952421903,-26.9135080219617,"compartilhado"
"3441","2019-05",2019-01-02,"14:20","Janeiro","quarta-feira","colisão","Av.Ver.Abrahão João Francisco","","veículo","Automóvel","masc.","49",0,0,0,1,"ciclovia","Asfalto",265,"29,4","16,4",NA,"","","Carvalho","Área Urbana",-48.66130367,-26.9136792,"R.Uruguai-R.Uruguai",266,266,-48.6610952421903,-26.9135080219617,"compartilhado"
"345","2019-144",2019-01-21,"13:00","Janeiro","segunda-feira","queda","R.Uruguai","Av.Ver.Abrahão João Francisco","veículo","Motoneta","fem.","26",0,1,0,1,"ciclovia","Asfalto",266,"13,2","9,6",265,"29,4","16,4","Fazenda","Área Urbana",-48.66115143,-26.91343815,"R.Uruguai-R.Uruguai",266,266,-48.6610952421903,-26.9135080219617,"compartilhado"
"346","2019-529",2019-03-04,"22:01","Março","segunda-feira","abalroamento","Av.Ver.Abrahão João Francisco","","veículo","Automóvel","masc.","34",0,0,0,1,"ciclovia","Asfalto",265,"29,4","16,4",NA,"","","Carvalho","Área Urbana",-48.66125628,-26.91355532,"R.Uruguai-R.Uruguai",266,266,-48.6610952421903,-26.9135080219617,"compartilhado"
"3461","2019-529",2019-03-04,"22:01","Março","segunda-feira","abalroamento","Av.Ver.Abrahão João Francisco","","veículo","Automóvel","","",0,0,0,1,"ciclovia","Asfalto",265,"29,4","16,4",NA,"","","Carvalho","Área Urbana",-48.66125628,-26.91355532,"R.Uruguai-R.Uruguai",266,266,-48.6610952421903,-26.9135080219617,"compartilhado"
"347","2019-641",2019-03-16,"17:20","Março","sábado","colisão","Av.Ver.Abrahão João Francisco","R.Uruguai","veículo","Automóvel","masc.","45",1,0,0,1,"ciclovia","Asfalto",265,"29,4","16,4",266,"13,2","9,6","Carvalho","Área Urbana",-48.66096546,-26.9135808,"R.Uruguai-R.Uruguai",266,266,-48.6610952421903,-26.9135080219617,"compartilhado"
"3471","2019-641",2019-03-16,"17:20","Março","sábado","colisão","Av.Ver.Abrahão João Francisco","R.Uruguai","veículo","Automóvel","masc.","21",1,0,0,1,"ciclovia","Asfalto",265,"29,4","16,4",266,"13,2","9,6","Carvalho","Área Urbana",-48.66096546,-26.9135808,"R.Uruguai-R.Uruguai",266,266,-48.6610952421903,-26.9135080219617,"compartilhado"
"348","2019-687",2019-03-21,"15:20","Março","quinta-feira","colisão","Av.Ver.Abrahão João Francisco","R.Uruguai","veículo","Automóvel","","",0,0,0,1,"ciclovia","Asfalto",265,"29,4","16,4",266,"13,2","9,6","Carvalho","Área Urbana",-48.661084,-26.91362162,"R.Uruguai-R.Uruguai",266,266,-48.6610952421903,-26.9135080219617,"compartilhado"
"3481","2019-687",2019-03-21,"15:20","Março","quinta-feira","colisão","Av.Ver.Abrahão João Francisco","R.Uruguai","veículo","Automóvel","masc.","24",0,0,0,1,"ciclovia","Asfalto",265,"29,4","16,4",266,"13,2","9,6","Carvalho","Área Urbana",-48.661084,-26.91362162,"R.Uruguai-R.Uruguai",266,266,-48.6610952421903,-26.9135080219617,"compartilhado"
"349","2019-724",2019-03-25,"12:30","Março","segunda-feira","colisão","Av.Ver.Abrahão João Francisco","","veículo","Ônibus","masc.","52",0,0,0,1,"ciclovia","Asfalto",265,"29,4","16,4",NA,"","","Carvalho","Área Urbana",-48.66123293,-26.91366325,"R.Uruguai-R.Uruguai",266,266,-48.6610952421903,-26.9135080219617,"compartilhado"
"3491","2019-724",2019-03-25,"12:30","Março","segunda-feira","colisão","Av.Ver.Abrahão João Francisco","","veículo","Automóvel","fem.","61",0,0,0,1,"ciclovia","Asfalto",265,"29,4","16,4",NA,"","","Carvalho","Área Urbana",-48.66123293,-26.91366325,"R.Uruguai-R.Uruguai",266,266,-48.6610952421903,-26.9135080219617,"compartilhado"
"350","2019-833",2019-04-05,"23:30","Abril","sexta-feira","abalroamento","Av.Ver.Abrahão João Francisco","","veículo","Utilitário","fem.","38",0,0,0,1,"ciclovia","Asfalto",265,"29,4","16,4",NA,"","","Carvalho","Área Urbana",-48.66178201,-26.91385546,"R.Uruguai-R.Uruguai",266,266,-48.6610952421903,-26.9135080219617,"compartilhado"
"3501","2019-833",2019-04-05,"23:30","Abril","sexta-feira","abalroamento","Av.Ver.Abrahão João Francisco","","veículo","Automóvel","","",0,0,0,1,"ciclovia","Asfalto",265,"29,4","16,4",NA,"","","Carvalho","Área Urbana",-48.66178201,-26.91385546,"R.Uruguai-R.Uruguai",266,266,-48.6610952421903,-26.9135080219617,"compartilhado"
"3511","2019-846",2019-04-08,"18:30","Abril","segunda-feira","colisão","Av.Ver.Abrahão João Francisco","","veículo","Motoneta","masc.","21",0,0,0,1,"ciclovia","Asfalto",265,"29,4","16,4",NA,"","","Carvalho","Área Urbana",-48.66210571,-26.91398121,"R.Uruguai-R.Uruguai",266,266,-48.6610952421903,-26.9135080219617,"compartilhado"
"3512","2019-846",2019-04-08,"18:30","Abril","segunda-feira","colisão","Av.Ver.Abrahão João Francisco","","veículo","Motoneta","","",0,0,0,1,"ciclovia","Asfalto",265,"29,4","16,4",NA,"","","Carvalho","Área Urbana",-48.66210571,-26.91398121,"R.Uruguai-R.Uruguai",266,266,-48.6610952421903,-26.9135080219617,"compartilhado"
"352","2019-982",2019-04-24,"13:30","Abril","quarta-feira","colisão","Av.Ver.Abrahão João Francisco","","veículo","Automóvel","fem.","35",0,0,0,1,"ciclovia","Asfalto",265,"29,4","16,4",NA,"","","Carvalho","Área Urbana",-48.66156421,-26.91379393,"R.Uruguai-R.Uruguai",266,266,-48.6610952421903,-26.9135080219617,"compartilhado"
"3521","2019-982",2019-04-24,"13:30","Abril","quarta-feira","colisão","Av.Ver.Abrahão João Francisco","","veículo","Automóvel","masc.","38",0,0,0,1,"ciclovia","Asfalto",265,"29,4","16,4",NA,"","","Carvalho","Área Urbana",-48.66156421,-26.91379393,"R.Uruguai-R.Uruguai",266,266,-48.6610952421903,-26.9135080219617,"compartilhado"
"353","2019-477",2019-02-26,"08:40","Fevereiro","terça-feira","colisão","Av.Ver.Abrahão João Francisco","","veículo","Automóvel","masc.","42",0,0,0,1,"ciclovia","Asfalto",265,"29,4","16,4",NA,"","","Carvalho","Área Urbana",-48.66525321,-26.91590724,"Trav.Sarg.Armando Barbosa-Av.Ver.Abrahão João Francisco",379,265,-48.6657957021239,-26.9163392917786,"compartilhado"
"3531","2019-477",2019-02-26,"08:40","Fevereiro","terça-feira","colisão","Av.Ver.Abrahão João Francisco","","veículo","Automóvel","","",0,0,0,1,"ciclovia","Asfalto",265,"29,4","16,4",NA,"","","Carvalho","Área Urbana",-48.66525321,-26.91590724,"Trav.Sarg.Armando Barbosa-Av.Ver.Abrahão João Francisco",379,265,-48.6657957021239,-26.9163392917786,"compartilhado"
"354","2019-812",2019-04-02,"14:00","Abril","terça-feira","colisão","Av.Ver.Abrahão João Francisco","","veículo","Automóvel","fem.","57",0,1,0,1,"ciclovia","Asfalto",265,"29,4","16,4",NA,"","","Carvalho","Área Urbana",-48.66635194,-26.91677868,"Trav.Sarg.Armando Barbosa-Av.Ver.Abrahão João Francisco",379,265,-48.6657957021239,-26.9163392917786,"compartilhado"
"3541","2019-812",2019-04-02,"14:00","Abril","terça-feira","colisão","Av.Ver.Abrahão João Francisco","","veículo","Motoneta","fem.","19",0,1,0,1,"ciclovia","Asfalto",265,"29,4","16,4",NA,"","","Carvalho","Área Urbana",-48.66635194,-26.91677868,"Trav.Sarg.Armando Barbosa-Av.Ver.Abrahão João Francisco",379,265,-48.6657957021239,-26.9163392917786,"compartilhado"
"355","2019-565",2019-03-10,"14:30","Março","domingo","choque - placa,outros","Av.Ver.Abrahão João Francisco","","veículo","Automóvel","masc.","29",0,0,0,1,"ciclovia","Asfalto",265,"29,4","16,4",NA,"","","Carvalho","Área Urbana",-48.66855118,-26.91816809,"R.Luiz Panca-R.Luiz Panca",270,270,-48.6687169792355,-26.9183551095597,"compartilhado"
"3551","2019-565",2019-03-10,"14:30","Março","domingo","choque - placa,outros","Av.Ver.Abrahão João Francisco","","veículo","Automóvel","","",0,0,0,1,"ciclovia","Asfalto",265,"29,4","16,4",NA,"","","Carvalho","Área Urbana",-48.66855118,-26.91816809,"R.Luiz Panca-R.Luiz Panca",270,270,-48.6687169792355,-26.9183551095597,"compartilhado"
"356","2019-711",2019-03-20,"07:48","Março","quarta-feira","colisão","R.Ver.Germano Luiz Vieira","","veículo","Caminhão_Trator","masc.","33",0,1,0,1,"","Asfalto",1429,"11","7",NA,"","","KM12","Zona Rural(localidade)",-48.79247876,-26.97560097,"Rod.Dep.Antônio Heil-R.Ver.Germano Luiz Vieira",1235,1429,-48.7929281103496,-26.9756805466194,"ciclovia"
"3561","2019-711",2019-03-20,"07:48","Março","quarta-feira","colisão","R.Ver.Germano Luiz Vieira","","veículo","Semireboque","masc.","33",0,1,0,1,"","Asfalto",1429,"11","7",NA,"","","KM12","Zona Rural(localidade)",-48.79247876,-26.97560097,"Rod.Dep.Antônio Heil-R.Ver.Germano Luiz Vieira",1235,1429,-48.7929281103496,-26.9756805466194,"ciclovia"
"3562","2019-711",2019-03-20,"07:48","Março","quarta-feira","colisão","R.Ver.Germano Luiz Vieira","","veículo","Motoneta","fem.","25",0,1,0,1,"","Asfalto",1429,"11","7",NA,"","","KM12","Zona Rural(localidade)",-48.79247876,-26.97560097,"Rod.Dep.Antônio Heil-R.Ver.Germano Luiz Vieira",1235,1429,-48.7929281103496,-26.9756805466194,"ciclovia"
"357","2019-922",2019-04-18,"16:00","Abril","quinta-feira","colisão","R.Ver.Germano Luiz Vieira","","veículo","Caminhão","masc.","32",0,0,0,1,"","Asfalto",1429,"11","7",NA,"","","KM12","Zona Rural(localidade)",-48.7925889,-26.97562024,"Rod.Dep.Antônio Heil-R.Ver.Germano Luiz Vieira",1235,1429,-48.7929281103496,-26.9756805466194,"ciclovia"
"3571","2019-922",2019-04-18,"16:00","Abril","quinta-feira","colisão","R.Ver.Germano Luiz Vieira","","veículo","Reboque","","",0,0,0,1,"","Asfalto",1429,"11","7",NA,"","","KM12","Zona Rural(localidade)",-48.7925889,-26.97562024,"Rod.Dep.Antônio Heil-R.Ver.Germano Luiz Vieira",1235,1429,-48.7929281103496,-26.9756805466194,"ciclovia"
"3572","2019-922",2019-04-18,"16:00","Abril","quinta-feira","colisão","R.Ver.Germano Luiz Vieira","","veículo","Caminhão Trator","","",0,0,0,1,"","Asfalto",1429,"11","7",NA,"","","KM12","Zona Rural(localidade)",-48.7925889,-26.97562024,"Rod.Dep.Antônio Heil-R.Ver.Germano Luiz Vieira",1235,1429,-48.7929281103496,-26.9756805466194,"ciclovia"
"358","2019-375",2019-01-15,"19:00","Janeiro","terça-feira","colisão","R.Rodolpho Girardi","R.Odair Polheim","veículo","Motocicleta","fem.","50",0,1,0,1,"","Sem Pavimento",1509,"10","7",1507,"10","7","Brilhante II","Zona Rural(localidade)",-48.80463352,-27.06251456,"R.Rodolpho Girardi-R.Odair Polheim",1509,1507,-48.8046429897714,-27.0624970991672,""
"3581","2019-375",2019-01-15,"19:00","Janeiro","terça-feira","colisão","R.Rodolpho Girardi","R.Odair Polheim","veículo","Automóvel","","",0,1,0,1,"","Sem Pavimento",1509,"10","7",1507,"10","7","Brilhante II","Zona Rural(localidade)",-48.80463352,-27.06251456,"R.Rodolpho Girardi-R.Odair Polheim",1509,1507,-48.8046429897714,-27.0624970991672,""
"359","2019-503",2019-03-01,"07:45","Março","sexta-feira","abalroamento","R.Paraguai","","veículo","Caminhão","masc.","49",0,0,0,1,"","Asfalto",419,"9,5","6,5",NA,"","","Barra do Rio","Área Urbana",-48.68328986,-26.89146265,"R.Paraguai-Trav.Vitor Ribeiro da Luz",419,421,-48.6831944314059,-26.891327221673,""
"3591","2019-503",2019-03-01,"07:45","Março","sexta-feira","abalroamento","R.Paraguai","","veículo","Automóvel","","",0,0,0,1,"","Asfalto",419,"9,5","6,5",NA,"","","Barra do Rio","Área Urbana",-48.68328986,-26.89146265,"R.Paraguai-Trav.Vitor Ribeiro da Luz",419,421,-48.6831944314059,-26.891327221673,""
"360","2019-917",2019-04-17,"13:40","Abril","quarta-feira","colisão","R.Olímpio Miranda Júnior","","veículo","Caminhonete","masc.","43",0,0,0,1,"","Asfalto",297,"13","10",NA,"","","Centro","Área Urbana",-48.65430444,-26.90615329,"Av.Pref.Paulo Bauer-R.Olímpio Miranda Júnior",288,297,-48.6541332344323,-26.9061222535246,""
"3601","2019-917",2019-04-17,"13:40","Abril","quarta-feira","colisão","R.Olímpio Miranda Júnior","","veículo","Automóvel","","",0,0,0,1,"","Asfalto",297,"13","10",NA,"","","Centro","Área Urbana",-48.65430444,-26.90615329,"Av.Pref.Paulo Bauer-R.Olímpio Miranda Júnior",288,297,-48.6541332344323,-26.9061222535246,""
"3611","2019-78",2019-01-11,"12:30","Janeiro","sexta-feira","colisão","Trav.Marcos Castellain","R.David Adão Schmidt","veículo","Motocicleta","masc.","21",0,1,0,1,"","Asfalto",420,"12","7",405,"15","9","Barra do Rio","Área Urbana",-48.68385695,-26.89173497,"Trav.Penha-R.David Adão Schmidt",406,405,-48.6844188406097,-26.8921034158579,""
"3612","2019-78",2019-01-11,"12:30","Janeiro","sexta-feira","colisão","Trav.Marcos Castellain","R.David Adão Schmidt","veículo","Automóvel","fem.","31",0,1,0,1,"","Asfalto",420,"12","7",405,"15","9","Barra do Rio","Área Urbana",-48.68385695,-26.89173497,"Trav.Penha-R.David Adão Schmidt",406,405,-48.6844188406097,-26.8921034158579,""
"362","2019-285",2019-02-02,"18:00","Fevereiro","sábado","colisão","R.David Adão Schmidt","R.David Adão Schmidt","veículo","Caminhão","masc.","38",0,0,0,1,"","Asfalto",405,"15","9",405,"15","9","Barra do Rio","Área Urbana",-48.68429923,-26.89201874,"Trav.Penha-R.David Adão Schmidt",406,405,-48.6844188406097,-26.8921034158579,""
"3621","2019-285",2019-02-02,"18:00","Fevereiro","sábado","colisão","R.David Adão Schmidt","R.David Adão Schmidt","veículo","Automóvel","masc.","46",0,0,0,1,"","Asfalto",405,"15","9",405,"15","9","Barra do Rio","Área Urbana",-48.68429923,-26.89201874,"Trav.Penha-R.David Adão Schmidt",406,405,-48.6844188406097,-26.8921034158579,""
"363","2019-289",2019-02-05,"16:40","Fevereiro","terça-feira","colisão","R.David Adão Schmidt","R.José Maria da Veiga","veículo","Caminhonete","masc.","33",0,0,0,1,"","Asfalto",405,"15","9",180,"10","7","Barra do Rio","Área Urbana",-48.68412534,-26.89181414,"Trav.Penha-R.David Adão Schmidt",406,405,-48.6844188406097,-26.8921034158579,""
"3631","2019-289",2019-02-05,"16:40","Fevereiro","terça-feira","colisão","R.David Adão Schmidt","R.José Maria da Veiga","veículo","Automóvel","","",0,0,0,1,"","Asfalto",405,"15","9",180,"10","7","Barra do Rio","Área Urbana",-48.68412534,-26.89181414,"Trav.Penha-R.David Adão Schmidt",406,405,-48.6844188406097,-26.8921034158579,""
"364","2019-127",2019-01-18,"01:00","Janeiro","sexta-feira","choque","R.João Bauer","","veículo","Automóvel","masc.","43",0,0,0,1,"","Asfalto",353,"13,2","9,6",NA,"","","Centro","Área Urbana",-48.66126738,-26.91015824,"R.João Bauer-R.Mascarenhas Passos",353,366,-48.6614336997587,-26.9098320949922,""
"365","2019-59",2019-01-09,"15:30","Janeiro","quarta-feira","colisão","R.Jorge Mattos","R.José Paulo da Silva","veículo","Automóvel","fem.","42",0,0,0,1,"","Asfalto",377,"10","7",374,"9,5","6,5","Centro","Área Urbana",-48.66432683,-26.91452657,"R.José Paulo da Silva-R.Jorge Mattos",374,377,-48.6642181720134,-26.9143941272414,""
"3651","2019-59",2019-01-09,"15:30","Janeiro","quarta-feira","colisão","R.Jorge Mattos","R.José Paulo da Silva","veículo","Camioneta","fem.","39",0,0,0,1,"","Asfalto",377,"10","7",374,"9,5","6,5","Centro","Área Urbana",-48.66432683,-26.91452657,"R.José Paulo da Silva-R.Jorge Mattos",374,377,-48.6642181720134,-26.9143941272414,""
"366","2019-423",2019-02-22,"20:20","Fevereiro","sexta-feira","colisão","Av.Ver.Abrahão João Francisco","R.José Paulo da Silva","veículo","Automóvel","masc.","42",0,1,0,1,"ciclovia","Asfalto",265,"29,4","16,4",374,"9,5","6,5","Carvalho","Área Urbana",-48.66360463,-26.91465239,"R.José Paulo da Silva-R.Jorge Mattos",374,377,-48.6642181720134,-26.9143941272414,""
"3661","2019-423",2019-02-22,"20:20","Fevereiro","sexta-feira","colisão","Av.Ver.Abrahão João Francisco","R.José Paulo da Silva","veículo","Automóvel","fem.","37",0,1,0,1,"ciclovia","Asfalto",265,"29,4","16,4",374,"9,5","6,5","Carvalho","Área Urbana",-48.66360463,-26.91465239,"R.José Paulo da Silva-R.Jorge Mattos",374,377,-48.6642181720134,-26.9143941272414,""
"367","2019-81",2019-01-02,"09:45","Janeiro","quarta-feira","colisão","R.Treze de Maio","","veículo","Automóvel","masc.","31",0,0,0,1,"","Asfalto",360,"13,6","9,6",NA,"","","Centro","Área Urbana",-48.66210255,-26.90919907,"R.Treze de Maio-R.João Bauer",360,353,-48.6622213513856,-26.9092502615851,""
"3671","2019-81",2019-01-02,"09:45","Janeiro","quarta-feira","colisão","R.Treze de Maio","","veículo","Automóvel","","",0,0,0,1,"","Asfalto",360,"13,6","9,6",NA,"","","Centro","Área Urbana",-48.66210255,-26.90919907,"R.Treze de Maio-R.João Bauer",360,353,-48.6622213513856,-26.9092502615851,""
"368","2019-815/819",2019-04-03,"18:00","Abril","quarta-feira","abalroamento","R.Treze de Maio","","veículo","Automóvel","fem.","31",0,0,0,1,"","Asfalto",360,"13,6","9,6",NA,"","","Centro","Área Urbana",-48.66255776,-26.90944448,"R.Treze de Maio-R.João Bauer",360,353,-48.6622213513856,-26.9092502615851,""
"3681","2019-815/819",2019-04-03,"18:00","Abril","quarta-feira","abalroamento","R.Treze de Maio","","veículo","Ônibus","masc.","52",0,0,0,1,"","Asfalto",360,"13,6","9,6",NA,"","","Centro","Área Urbana",-48.66255776,-26.90944448,"R.Treze de Maio-R.João Bauer",360,353,-48.6622213513856,-26.9092502615851,""
"369","2019-843",2019-04-04,"16:30","Abril","quinta-feira","colisão","R.José Luiz Marcelino","","veículo","Automóvel","masc.","35",0,0,0,1,"","Asfalto",1061,"10,2","7",NA,"","","Murta","Área Urbana",-48.69896306,-26.87361375,"R.José Luiz Marcelino-R.Orlandina Amália Pires Corrêa",1061,1039,-48.6987205196084,-26.8738020850677,""
"3691","2019-843",2019-04-04,"16:30","Abril","quinta-feira","colisão","R.José Luiz Marcelino","","veículo","Automóvel","","",0,0,0,1,"","Asfalto",1061,"10,2","7",NA,"","","Murta","Área Urbana",-48.69896306,-26.87361375,"R.José Luiz Marcelino-R.Orlandina Amália Pires Corrêa",1061,1039,-48.6987205196084,-26.8738020850677,""
"370","2019-368",2019-02-15,"11:00","Fevereiro","sexta-feira","colisão","Av.7 de Setembro","","veículo","Automóvel","fem.","31",0,1,0,1,"","Asfalto",276,"18","12",NA,"","","Fazenda","Área Urbana",-48.65759125,-26.91072267,"Serv.Hermínio José Ferreira Neto-Av.7 de Setembro",369,276,-48.6576202886063,-26.9107686821191,""
